pago_id;run_socio_titular;nombre_socio_titular;anio_membresia;mes_cuota;fecha_vencimiento;monto_membresia;monto_adicionales;monto_total;estado_pago;fecha_pago;medio_pago;registro_incorrecto;tipo_error
683;13852439-9;Natalia Espinoza Alvarez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
684;13852439-9;Natalia Espinoza Alvarez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
685;22417599-7;Natalia Contreras Mendez;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
686;22417599-7;Natalia Contreras Mendez;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
687;22417599-7;Natalia Contreras Mendez;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
688;22417599-7;Natalia Contreras Mendez;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
689;22417599-7;Natalia Contreras Mendez;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
690;22417599-7;Natalia Contreras Mendez;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
691;22417599-7;Natalia Contreras Mendez;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
692;22417599-7;Natalia Contreras Mendez;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
693;22417599-7;Natalia Contreras Mendez;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
694;22417599-7;Natalia Contreras Mendez;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
695;22417599-7;Natalia Contreras Mendez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
696;22417599-7;Natalia Contreras Mendez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
697;24973079-3;Javiera Lagos Contreras;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
698;24973079-3;Javiera Lagos Contreras;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
699;24973079-3;Javiera Lagos Contreras;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
700;24973079-3;Javiera Lagos Contreras;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
701;24973079-3;Javiera Lagos Contreras;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
702;24973079-3;Javiera Lagos Contreras;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
703;24973079-3;Javiera Lagos Contreras;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
704;24973079-3;Javiera Lagos Contreras;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
705;24973079-3;Javiera Lagos Contreras;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
706;24973079-3;Javiera Lagos Contreras;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
707;24973079-3;Javiera Lagos Contreras;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
708;24973079-3;Javiera Lagos Contreras;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
709;18512802-4;Helena Lagos Nuñez;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
710;18512802-4;Helena Lagos Nuñez;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
711;18512802-4;Helena Lagos Nuñez;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
712;18512802-4;Helena Lagos Nuñez;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
713;18512802-4;Helena Lagos Nuñez;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
714;18512802-4;Helena Lagos Nuñez;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
715;18512802-4;Helena Lagos Nuñez;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
716;18512802-4;Helena Lagos Nuñez;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
717;18512802-4;Helena Lagos Nuñez;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
718;18512802-4;Helena Lagos Nuñez;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
719;18512802-4;Helena Lagos Nuñez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
720;18512802-4;Helena Lagos Nuñez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
721;22109010-5;Javiera Contreras Henriquez;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
722;22109010-5;Javiera Contreras Henriquez;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
723;22109010-5;Javiera Contreras Henriquez;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
724;22109010-5;Javiera Contreras Henriquez;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
725;22109010-5;Javiera Contreras Henriquez;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
726;22109010-5;Javiera Contreras Henriquez;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
727;22109010-5;Javiera Contreras Henriquez;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
728;22109010-5;Javiera Contreras Henriquez;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
729;22109010-5;Javiera Contreras Henriquez;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
730;22109010-5;Javiera Contreras Henriquez;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
731;22109010-5;Javiera Contreras Henriquez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
732;22109010-5;Javiera Contreras Henriquez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
733;11166446-1;Oscar Galdames Lagos;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
734;11166446-1;Oscar Galdames Lagos;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
735;11166446-1;Oscar Galdames Lagos;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
736;11166446-1;Oscar Galdames Lagos;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
737;11166446-1;Oscar Galdames Lagos;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
738;11166446-1;Oscar Galdames Lagos;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
739;11166446-1;Oscar Galdames Lagos;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
740;11166446-1;Oscar Galdames Lagos;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
741;11166446-1;Oscar Galdames Lagos;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
742;11166446-1;Oscar Galdames Lagos;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
743;11166446-1;Oscar Galdames Lagos;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
744;11166446-1;Oscar Galdames Lagos;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
745;24790376-3;Claudio Fuentes Nuñez;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
746;24790376-3;Claudio Fuentes Nuñez;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
747;24790376-3;Claudio Fuentes Nuñez;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
748;24790376-3;Claudio Fuentes Nuñez;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
749;24790376-3;Claudio Fuentes Nuñez;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
750;24790376-3;Claudio Fuentes Nuñez;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
751;24790376-3;Claudio Fuentes Nuñez;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
752;24790376-3;Claudio Fuentes Nuñez;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
753;24790376-3;Claudio Fuentes Nuñez;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
754;24790376-3;Claudio Fuentes Nuñez;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
755;24790376-3;Claudio Fuentes Nuñez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
756;24790376-3;Claudio Fuentes Nuñez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
757;9996844-4;Enrique Mendez Fuentes;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
758;9996844-4;Enrique Mendez Fuentes;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
759;9996844-4;Enrique Mendez Fuentes;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
760;9996844-4;Enrique Mendez Fuentes;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
761;9996844-4;Enrique Mendez Fuentes;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
762;9996844-4;Enrique Mendez Fuentes;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
763;9996844-4;Enrique Mendez Fuentes;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
764;9996844-4;Enrique Mendez Fuentes;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
765;9996844-4;Enrique Mendez Fuentes;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
766;9996844-4;Enrique Mendez Fuentes;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
767;9996844-4;Enrique Mendez Fuentes;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
768;9996844-4;Enrique Mendez Fuentes;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
769;14936708-K;Alvaro Duarte Espinoza;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
770;14936708-K;Alvaro Duarte Espinoza;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
771;14936708-K;Alvaro Duarte Espinoza;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
772;14936708-K;Alvaro Duarte Espinoza;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
773;14936708-K;Alvaro Duarte Espinoza;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
774;14936708-K;Alvaro Duarte Espinoza;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
775;14936708-K;Alvaro Duarte Espinoza;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
776;14936708-K;Alvaro Duarte Espinoza;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
777;14936708-K;Alvaro Duarte Espinoza;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
778;14936708-K;Alvaro Duarte Espinoza;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
779;14936708-K;Alvaro Duarte Espinoza;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
780;14936708-K;Alvaro Duarte Espinoza;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
781;6698610-1;Beatriz Iturra Iturra;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
782;6698610-1;Beatriz Iturra Iturra;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
783;6698610-1;Beatriz Iturra Iturra;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
784;6698610-1;Beatriz Iturra Iturra;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
785;6698610-1;Beatriz Iturra Iturra;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
786;6698610-1;Beatriz Iturra Iturra;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
787;6698610-1;Beatriz Iturra Iturra;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
788;6698610-1;Beatriz Iturra Iturra;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
789;6698610-1;Beatriz Iturra Iturra;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
790;6698610-1;Beatriz Iturra Iturra;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
791;6698610-1;Beatriz Iturra Iturra;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
792;6698610-1;Beatriz Iturra Iturra;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
793;16653005-1;Kevin Nuñez Pardo;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
794;16653005-1;Kevin Nuñez Pardo;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
795;16653005-1;Kevin Nuñez Pardo;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
796;16653005-1;Kevin Nuñez Pardo;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
797;16653005-1;Kevin Nuñez Pardo;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
798;16653005-1;Kevin Nuñez Pardo;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
799;16653005-1;Kevin Nuñez Pardo;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
800;16653005-1;Kevin Nuñez Pardo;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
801;16653005-1;Kevin Nuñez Pardo;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
802;16653005-1;Kevin Nuñez Pardo;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
803;16653005-1;Kevin Nuñez Pardo;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
804;16653005-1;Diego Contreras;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;nombre_diferente
805;19150099-7;Javiera Jara Nuñez;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
806;19150099-7;Javiera Jara Nuñez;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
807;19150099-7;Javiera Jara Nuñez;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
808;19150099-7;Javiera Jara Nuñez;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
809;19150099-7;Javiera Jara Nuñez;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
810;19150099-7;Javiera Jara Nuñez;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
811;19150099-7;Javiera Jara Nuñez;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
812;19150099-7;Javiera Jara Nuñez;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
813;19150099-7;Javiera Jara Nuñez;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
814;19150099-7;Javiera Jara Nuñez;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
815;19150099-7;Javiera Jara Nuñez;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
816;19150099-7;Javiera Jara Nuñez;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
817;9737943-3;Ana Contreras;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;SI;nombre_diferente
818;9737943-3;Felicia Lagos Galdames;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
819;9737943-3;Ana Contreras;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;SI;nombre_diferente
820;9737943-3;Felicia Lagos Galdames;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
821;9737943-3;Felicia Lagos Galdames;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;NO;
822;9737943-3;Felicia Lagos Galdames;2025;6;5/6/25;25000;5000;30000;pagado;4/6/25;tarjeta;NO;
823;9737943-3;Felicia Lagos Galdames;2025;7;5/7/25;25000;0;25000;pagado;2/7/25;transferencia;NO;
824;9737943-3;Felicia Lagos Galdames;2025;8;5/8/25;25000;5000;30000;pagado;5/8/25;tarjeta;NO;
825;9737943-3;Felicia Lagos Galdames;2025;9;5/9/25;25000;12000;37000;pagado;1/9/25;transferencia;NO;
826;9737943-3;Felicia Lagos Galdames;2025;10;5/10/25;25000;5000;30000;pagado;4/10/25;tarjeta;NO;
827;9737943-3;Felicia Lagos Galdames;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
828;9737943-3;Felicia Lagos Galdames;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
829;17545284-4;Oscar Espinoza Ortiz;2025;1;5/1/25;25000;0;25000;pagado;3/1/25;tarjeta;NO;
830;17545284-4;Oscar Espinoza Ortiz;2025;2;5/2/25;25000;5000;30000;pagado;1/2/25;transferencia;NO;
831;17545284-4;Oscar Espinoza Ortiz;2025;3;5/3/25;25000;12000;37000;pagado;5/3/25;tarjeta;NO;
832;17545284-4;Oscar Espinoza Ortiz;2025;4;5/4/25;25000;5000;30000;pagado;2/4/25;transferencia;NO;
833;17545284-4;Oscar Espinoza Ortiz;2025;5;5/5/25;25000;0;25000;pagado;4/5/25;tarjeta;NO;
834;17545284-4;Oscar Espinoza Ortiz;2025;6;5/6/25;25000;5000;30000;pagado;1/6/25;transferencia;NO;
835;17545284-4;Oscar Espinoza Ortiz;2025;7;5/7/25;25000;0;25000;pagado;5/7/25;tarjeta;NO;
836;17545284-4;Oscar Espinoza Ortiz;2025;8;5/8/25;25000;5000;30000;pagado;3/8/25;transferencia;NO;
837;17545284-4;Oscar Espinoza Ortiz;2025;9;5/9/25;25000;12000;37000;pagado;5/9/25;tarjeta;NO;
838;17545284-4;Oscar Espinoza Ortiz;2025;10;5/10/25;25000;5000;30000;pagado;1/10/25;transferencia;NO;
839;17545284-4;Oscar Espinoza Ortiz;2025;11;5/11/25;25000;0;25000;atrasado;;;SI;cuota_impaga
840;17545284-4;Oscar Espinoza Ortiz;2025;12;5/12/25;25000;5000;30000;atrasado;;;SI;cuota_impaga
841;22405688-5;Helena Ortiz Iturra;2025;1;5/1/25;25000;0;25000;pagado;4/1/25;transferencia;NO;
842;22405688-5;Helena Ortiz Iturra;2025;2;5/2/25;25000;5000;30000;pagado;5/2/25;tarjeta;NO;
843;22405688-5;Helena Ortiz Iturra;2025;3;5/3/25;25000;12000;37000;pagado;3/3/25;transferencia;NO;
844;22405688-5;Helena Ortiz Iturra;2025;4;5/4/25;25000;5000;30000;pagado;3/4/25;tarjeta;NO;
845;22405688-5;Diego Rojas;2025;5;5/5/25;25000;0;25000;pagado;1/5/25;transferencia;SI;nombre_diferente
5001;24887596-8;Mauricio Barrera Duarte;2026;1;5/1/26;35000;0;35000;pagado;1/1/26;transferencia;NO;
5002;24887596-8;Mauricio Barrera Duarte;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5003;24887596-8;Mauricio Barrera Duarte;2026;3;5/3/26;35000;0;35000;pagado;2/3/26;tarjeta_credito;NO;
5004;24887596-8;Mauricio Barrera Duarte;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5005;24887596-8;Mauricio Barrera Duarte;2026;5;5/5/26;35000;0;35000;pagado;3/5/26;efectivo;NO;
5006;24887596-8;Mauricio Barrera Duarte;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5007;24887596-8;Mauricio Barrera Duarte;2026;7;5/7/26;35000;0;35000;pagado;1/7/26;transferencia;NO;
5008;24887596-8;Mauricio Barrera Duarte;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5009;24887596-8;Mauricio Barrera Duarte;2026;9;5/9/26;35000;0;35000;pagado;2/9/26;tarjeta_credito;NO;
5010;24887596-8;Mauricio Barrera Duarte;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5011;24887596-8;Mauricio Barrera Duarte;2026;11;5/11/26;35000;0;35000;pagado;3/11/26;efectivo;NO;
5012;24887596-8;Mauricio Barrera Duarte;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5013;10336757-5;Claudio Barrera Ortiz;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5014;10336757-5;Claudio Barrera Ortiz;2026;2;5/2/26;35000;0;35000;pagado;4/2/26;transferencia;NO;
5015;10336757-5;Claudio Barrera Ortiz;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5016;10336757-5;Claudio Barrera Ortiz;2026;4;5/4/26;35000;0;35000;pagado;1/4/26;tarjeta_credito;NO;
5017;10336757-5;Claudio Barrera Ortiz;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5018;10336757-5;Claudio Barrera Ortiz;2026;6;5/6/26;35000;0;35000;pagado;5/6/26;efectivo;NO;
5019;10336757-5;Claudio Barrera Ortiz;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5020;10336757-5;Claudio Barrera Ortiz;2026;8;5/8/26;35000;0;35000;pagado;3/8/26;transferencia;NO;
5021;10336757-5;Claudio Barrera Ortiz;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5022;10336757-5;Claudio Barrera Ortiz;2026;10;5/10/26;35000;0;35000;pagado;2/10/26;tarjeta_credito;NO;
5023;10336757-5;Claudio Barrera Ortiz;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5024;10336757-5;Claudio Barrera Ortiz;2026;12;5/12/26;35000;0;35000;pagado;4/12/26;efectivo;NO;
5025;11606281-K;Claudio Quezada Ortiz;2026;1;5/1/26;35000;0;35000;pagado;2/1/26;transferencia;NO;
5026;11606281-K;Claudio Quezada Ortiz;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5027;11606281-K;Claudio Quezada Ortiz;2026;3;5/3/26;35000;0;35000;pagado;5/3/26;tarjeta_credito;NO;
5028;11606281-K;Claudio Quezada Ortiz;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5029;11606281-K;Claudio Quezada Ortiz;2026;5;5/5/26;35000;0;35000;pagado;1/5/26;efectivo;NO;
5030;11606281-K;Claudio Quezada Ortiz;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5031;11606281-K;Claudio Quezada Ortiz;2026;7;5/7/26;35000;0;35000;pagado;3/7/26;transferencia;NO;
5032;11606281-K;Claudio Quezada Ortiz;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5033;11606281-K;Claudio Quezada Ortiz;2026;9;5/9/26;35000;0;35000;pagado;4/9/26;tarjeta_credito;NO;
5034;11606281-K;Claudio Quezada Ortiz;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5035;11606281-K;Claudio Quezada Ortiz;2026;11;5/11/26;35000;0;35000;pagado;2/11/26;efectivo;NO;
5036;11606281-K;Claudio Quezada Ortiz;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5037;6988932-3;Felicia Quezada Fuentes;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5038;6988932-3;Felicia Quezada Fuentes;2026;2;5/2/26;35000;0;35000;pagado;2/2/26;transferencia;NO;
5039;6988932-3;Felicia Quezada Fuentes;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5040;6988932-3;Felicia Quezada Fuentes;2026;4;5/4/26;35000;0;35000;pagado;3/4/26;tarjeta_credito;NO;
5041;6988932-3;Felicia Quezada Fuentes;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5042;6988932-3;Felicia Quezada Fuentes;2026;6;5/6/26;35000;0;35000;pagado;1/6/26;efectivo;NO;
5043;6988932-3;Felicia Quezada Fuentes;2026;7;5/7/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5044;6988932-3;Felicia Quezada Fuentes;2026;8;5/8/26;35000;0;35000;pagado;4/8/26;transferencia;NO;
5045;6988932-3;Felicia Quezada Fuentes;2026;9;5/9/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5046;6988932-3;Felicia Quezada Fuentes;2026;10;5/10/26;35000;0;35000;pagado;5/10/26;tarjeta_credito;NO;
5047;6988932-3;Felicia Quezada Fuentes;2026;11;5/11/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5048;6988932-3;Felicia Quezada Fuentes;2026;12;5/12/26;35000;0;35000;pagado;3/12/26;efectivo;NO;
5049;8554458-8;Javiera Mendez Fuentes;2026;1;5/1/26;35000;0;35000;pagado;4/1/26;transferencia;NO;
5050;8554458-8;Javiera Mendez Fuentes;2026;2;5/2/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5051;8554458-8;Javiera Mendez Fuentes;2026;3;5/3/26;35000;0;35000;pagado;1/3/26;tarjeta_credito;NO;
5052;8554458-8;Javiera Mendez Fuentes;2026;4;5/4/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5053;8554458-8;Javiera Mendez Fuentes;2026;5;5/5/26;35000;0;35000;pagado;5/5/26;efectivo;NO;
5054;8554458-8;Javiera Mendez Fuentes;2026;6;5/6/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5055;8554458-8;Javiera Mendez Fuentes;2026;7;5/7/26;35000;0;35000;pagado;2/7/26;transferencia;NO;
5056;8554458-8;Javiera Mendez Fuentes;2026;8;5/8/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5057;8554458-8;Javiera Mendez Fuentes;2026;9;5/9/26;35000;0;35000;pagado;3/9/26;tarjeta_credito;NO;
5058;8554458-8;Javiera Mendez Fuentes;2026;10;5/10/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5059;8554458-8;Javiera Mendez Fuentes;2026;11;5/11/26;35000;0;35000;pagado;1/11/26;efectivo;NO;
5060;8554458-8;Javiera Mendez Fuentes;2026;12;5/12/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5061;20484469-3;Patricia Pardo Fuentes;2026;1;5/1/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5062;20484469-3;Patricia Pardo Fuentes;2026;2;5/2/26;35000;0;35000;pagado;3/2/26;transferencia;NO;
5063;20484469-3;Patricia Pardo Fuentes;2026;3;5/3/26;35000;0;35000;atrasado;;;SI;cuota_impaga
5064;20484469-3;Patricia Pardo Fuentes;2026;4;5/4/26;35000;0;35000;pagado;4/4/26;tarjeta_credito;NO;
5065;20484469-3;Patricia Pardo Fuentes;2026;5;5/5/26;35000;0;35000;atrasado;;;SI;cuota_impaga
